rows: 336
-275056,42080,586018
-259692,35763,592644
-242824,29967,596371
-225708,24137,593886
-208788,17765,590573
-192215,11170,591816
-176534,5681,597614
-160765,1296,604654
-143790,-2278,609210
-126285,-5701,607967
-108392,-9661,605897
-91423,-13266,609624
-74770,-15883,615836
-57045,-17875,617907
-39085,-19961,615422
-20952,-22608,612523
-3549,-25184,615836
13230,-26802,622049
30318,-27505,625362
48385,-28230,622877
66417,-29554,618735
84643,-31464,618321
101453,-32732,623705
118553,-33041,628675
136390,-32969,628261
154958,-33222,625776
172792,-33498,628675
189640,-32931,634887
206417,-31292,641100
223783,-28491,647726
241916,-24491,651867
260161,-19900,653938
277554,-14962,658908
293901,-9162,665948
309355,-2433,672989
325168,5813,679201
340945,14647,679201
357235,23563,678373
372535,32244,682514
386718,41356,688727
400681,51647,694939
414411,63032,699494
428423,75218,699494
442447,87391,701151
455107,99249,706535
466809,111719,713161
478375,124976,713161
490313,138229,710262
502611,151148,709848
514221,164037,714404
524806,177157,720616
534378,190735,727242
543245,205357,734697
550919,220365,741738
557571,236118,749192
563143,252544,756233
567432,269098,763687
570471,286175,771556
572129,302949,779425
572460,319801,787294
571408,336868,795577
569018,353306,803860
565180,370472,810486
560580,388211,810900
555867,406173,812557
550782,422757,817941
544787,438773,824567
537729,454349,831193
529602,469396,838648
520624,483372,846103
510175,497216,853972
498420,510953,858113
485690,524806,861012
472385,538452,864326
458755,551420,868053
444621,563836,872608
430180,575510,876750
415042,586680,881306
399581,596962,886275
383493,606717,889174
367023,616308,890003
350377,626080,888760
333995,635821,889589
317417,645223,892902
301544,653356,897457
285476,660516,903255
267968,667402,906155
250411,674165,904912
232692,681187,904912
215746,687491,909053
198751,692900,913609
180661,698071,914851
162613,703386,912781
144407,709023,912781
126799,714097,916508
109449,718232,921063
91027,722057,922306
72611,725909,921063
54258,730048,919821
35429,734302,921063
17216,737920,924377
-1347,740982,927276
-20426,743913,926862
-39241,746955,926033
-57812,749967,927276
-76221,752403,931417
-94467,754104,934316
-113457,755720,932659
-131929,757633,932659
-149470,758960,937629
-166324,759277,943841
-183651,758456,950054
-201676,757028,950054
-219954,755709,950468
-237207,753909,955852
-253592,751172,962478
-269988,747258,969519
-287016,741954,974903
-304619,736037,974903
-321940,730055,977802
-338259,723492,984428
-353447,716177,990640
-368065,707785,998509
-382210,698175,1005964
-396036,687300,1011762
-410300,675031,1014661
-423864,662711,1019217
-436138,650111,1025843
-446838,637404,1033298
-456676,623718,1041167
-465408,609300,1049036
-473153,594054,1056491
-480306,577448,1059804
-487526,560074,1060218
-494053,543475,1064774
-499589,526779,1070572
-504099,509776,1076370
-508113,491645,1078855
-512003,473237,1078440
-515591,455267,1082168
-518071,438346,1087966
-519706,420585,1091693
-521236,401832,1090451
-522970,383589,1090865
-524096,365789,1096249
-524154,348932,1102461
-523087,331864,1109087
-520913,313668,1112815
-518474,295259,1112815
-515883,277859,1116956
-512363,260874,1123168
-507878,244625,1130209
-502161,228508,1136835
-495172,212367,1144290
-487145,196991,1151331
-478116,182469,1158786
-467843,168494,1166654
-456851,155715,1174523
-444593,143444,1181564
-431032,131487,1186534
-416414,119644,1190261
-401250,108099,1192746
-386168,97267,1196887
-371333,87814,1203514
-355747,79144,1207241
-340079,70618,1205999
-324198,61474,1203928
-309273,53122,1208069
-294155,45662,1213453
-278210,38830,1218009
-261019,31806,1217180
-243923,24555,1216352
-227207,17665,1219665
-211060,12032,1226292
-194404,7182,1229191
-177546,2153,1225878
-160842,-3367,1225049
-144936,-8165,1230019
-129243,-11869,1236645
-112149,-14818,1241201
-94046,-17671,1239959
-76015,-20943,1237888
