-512298,-1118597,-405493,31,1
-539921,-1081283,-409532,30,0
-580176,-1018565,-418821,29,0
-602796,-977744,-422456,29,0
-651513,-885480,-422860,30,1
-687306,-819000,-420840,30,0
-711828,-779579,-410339,30,0
-751831,-714395,-422052,30,1
-788283,-651926,-414782,32,0
-831122,-589160,-407916,32,1
-879807,-528914,-398627,31,0
-912074,-494858,-392165,31,0
-944815,-460579,-397819,30,0
-994144,-403418,-402262,29,0
-1022720,-367764,-405089,30,0
-1049867,-329501,-413974,29,0
-1077171,-288971,-409935,30,0
-1119000,-230267,-408724,30,2
-1153239,-496119,-559370,31,0
-1153239,-496119,-559370,32,0
-1126131,-473306,-557351,32,0
-1090796,-443570,-559370,32,0
-1053989,-414088,-562197,32,0
-993832,-368058,-563813,33,0
-954546,-338993,-565428,33,0
-918867,-310058,-554928,34,0
-864937,-253104,-539176,34,0
-835679,-215499,-535542,33,0
-790845,-155662,-535542,33,1
-735208,-79501,-533118,33,1
-707806,-40522,-531907,32,0
-664541,24020,-528676,31,0
-635226,58430,-554928,26,0
-593520,84826,-588853,23,0
-548559,98225,-609855,23,0
-465057,101503,-638934,23,0
-416001,94161,-647416,24,0
-367625,82144,-657916,25,0
-257082,45979,-661955,28,0
-210886,30036,-661147,29,0
-163996,15426,-655897,29,0
-82580,-3407,-646204,31,0
-36573,-9629,-637319,31,0
11006,-15088,-642165,30,0
90462,-27309,-644992,31,0
135730,-33524,-638934,32,0
183948,-37484,-634088,32,0
268720,-39122,-626414,32,0
316070,-36880,-620760,31,0
363677,-34915,-627626,30,0
438936,-70101,-716479,23,0
460742,-113563,-761309,23,0
469842,-161826,-772214,23,0
464028,-283127,-808159,24,0
453279,-331300,-806544,26,0
442920,-379558,-806544,27,0
422397,-467355,-810178,29,0
415720,-513792,-789177,31,0
415555,-561439,-782311,31,0
418161,-610484,-777868,31,0
428258,-697375,-769791,31,0
436857,-743495,-764136,30,0
444492,-790774,-774637,30,0
451115,-874077,-780292,31,0
454310,-920148,-776657,32,0
459091,-969029,-774637,32,0
471427,-1056617,-768175,33,0
480255,-1103440,-765348,32,0
490567,-1151209,-762925,32,0
507090,-1214070,-756463,33,2
629586,-983368,-911956,32,0
626323,-984396,-911956,32,0
587838,-997208,-908725,32,0
543124,-1012194,-911552,31,0
498472,-1025768,-914379,31,0
412833,-1050673,-913975,31,0
365673,-1064387,-914379,32,0
320337,-1077373,-914783,32,0
